"1116","2458","NLP","NETWORK","NLP_CRIME","33.800215","-117.2204336","33.8005307","-117.2270082","608.512","1996.43","614.896","2017.38","04/05/2026 13:13:57","04/05/2026 13:14:03","5.751","","","1775423637504","1775423643255","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423643255,,,4155002000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"1122","2471","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.7971446","-117.2222308","580.205","1903.56","407.912","1338.29","04/05/2026 13:14:03","04/05/2026 13:14:08","5.019","","","1775423643255","1775423648274","Fix,NLP,33.7971446000,-117.2222308000,,,300.0,,1775423648274,,,4160021000000,,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","395.6","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"1133","2499","NLP","NETWORK","NLP_CRIME","33.7971446","-117.2222308","33.8005307","-117.2270082","580.205","1903.56","614.896","2017.38","04/05/2026 13:14:13","04/05/2026 13:14:18","5.02","","","1775423653292","1775423658312","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423658312,,,4170059000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"1180","2622","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.8001688","-117.2206295","590.77","1938.22","41.627","136.57","04/05/2026 13:14:58","04/05/2026 13:15:03","5.099","","","1775423698463","1775423703562","Fix,NLP,33.8001688000,-117.2206295000,405.5,,50.217,,1775423703562,,,4215309000000,1.0,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","29.3","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"1188","2640","NLP","NETWORK","NLP_CRIME","33.8001688","-117.2206295","33.8005307","-117.2270082","590.77","1938.22","614.896","2017.38","04/05/2026 13:15:03","04/05/2026 13:15:09","5.669","","","1775423703562","1775423709231","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423709231,,,4220978000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"1289","2919","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.8013361","-117.2181882","819.876","2689.88","222.33","729.43","04/05/2026 13:16:46","04/05/2026 13:16:51","5.019","","","1775423806871","1775423811890","Fix,NLP,33.8013361000,-117.2181882000,,,200.0,,1775423811890,,,4323637000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","210.1","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1300","2952","NLP","NETWORK","NLP_CRIME","33.8013361","-117.2181882","33.8072721","-117.2203933","690.783","2266.35","756.924","2483.35","04/05/2026 13:16:56","04/05/2026 13:17:01","5.02","","","1775423816915","1775423821935","Fix,NLP,33.8072721000,-117.2203933000,,,899.999,,1775423821935,,,4333682000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","739.7","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1311","2983","NLP","NETWORK","NLP_CRIME","33.8072721","-117.2203933","33.8018339","-117.2174532","662.917","2174.92","308.239","1011.28","04/05/2026 13:17:06","04/05/2026 13:17:11","5.021","","","1775423826967","1775423831988","Fix,NLP,33.8018339000,-117.2174532000,,,200.0,,1775423831988,,,4343735000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","295","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1318","2999","NLP","NETWORK","NLP_CRIME","33.8018339","-117.2174532","33.8025673","-117.2170857","88.337","289.82","381.895","1252.94","04/05/2026 13:17:11","04/05/2026 13:17:17","5.037","","","1775423831988","1775423837025","Fix,NLP,33.8025673000,-117.2170857000,,,400.0,,1775423837025,,,4348773000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","367","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1324","3014","NLP","NETWORK","NLP_CRIME","33.8025673","-117.2170857","33.8001677","-117.2203208","400.686","1314.59","33.2","108.92","04/05/2026 13:17:17","04/05/2026 13:17:22","5.135","","","1775423837025","1775423842160","Fix,NLP,33.8001677000,-117.2203208000,405.5,,36.635,,1775423842160,,,4353907000000,1.0,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","20","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
"1333","3035","NLP","NETWORK","NLP_CRIME","33.8001677","-117.2203208","33.8002187","-117.220193","13.1","42.98","31.167","102.25","04/05/2026 13:17:22","04/05/2026 13:17:27","5.569","","","1775423842160","1775423847729","Fix,NLP,33.8002187000,-117.2201930000,405.4000244140625,,29.53,,1775423847729,,,4359476000000,1.0,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","19.6","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
"1338","3049","NLP","NETWORK","NLP_CRIME","33.8002187","-117.220193","33.8072721","-117.2203933","784.521","2573.89","756.924","2483.35","04/05/2026 13:17:27","04/05/2026 13:17:34","6.729","","","1775423847729","1775423854458","Fix,NLP,33.8072721000,-117.2203933000,,,899.999,,1775423854458,,,4366205000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","739.7","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1344","3067","NLP","NETWORK","NLP_CRIME","33.8072721","-117.2203933","33.8025673","-117.2170857","605.873","1987.77","381.895","1252.94","04/05/2026 13:17:34","04/05/2026 13:17:39","5.016","","","1775423854458","1775423859474","Fix,NLP,33.8025673000,-117.2170857000,,,400.0,,1775423859474,,,4371221000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","367","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1350","3082","NLP","NETWORK","NLP_CRIME","33.8025673","-117.2170857","33.8072721","-117.2203933","605.873","1987.77","756.924","2483.35","04/05/2026 13:17:39","04/05/2026 13:17:44","5.018","","","1775423859474","1775423864492","Fix,NLP,33.8072721000,-117.2203933000,,,899.999,,1775423864492,,,4376239000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","739.7","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1356","3099","NLP","NETWORK","NLP_CRIME","33.8072721","-117.2203933","33.8019213","-117.2170857","668.88","2194.49","342.667","1124.24","04/05/2026 13:17:44","04/05/2026 13:17:49","5.012","","","1775423864492","1775423869504","Fix,NLP,33.8019213000,-117.2170857000,,,400.0,,1775423869504,,,4381251000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","329.7","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1367","3130","NLP","NETWORK","NLP_CRIME","33.8019213","-117.2170857","33.8018339","-117.2174532","35.32","115.88","308.239","1011.28","04/05/2026 13:17:54","04/05/2026 13:17:59","5.024","","","1775423874519","1775423879543","Fix,NLP,33.8018339000,-117.2174532000,,,300.0,,1775423879543,,,4391290000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","295","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1373","3144","NLP","NETWORK","NLP_CRIME","33.8018339","-117.2174532","33.8005307","-117.2270082","894.695","2935.35","614.896","2017.38","04/05/2026 13:17:59","04/05/2026 13:18:04","5.024","","","1775423879543","1775423884567","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423884567,,,4396314000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"1394","3200","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.7971181","-117.2237007","487.234","1598.54","483.873","1587.51","04/05/2026 13:18:19","04/05/2026 13:18:24","5.009","","","1775423899604","1775423904613","Fix,NLP,33.7971181000,-117.2237007000,,,300.0,,1775423904613,,,4416360000000,,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","471.6","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"1400","3215","NLP","NETWORK","NLP_CRIME","33.7971181","-117.2237007","33.7971446","-117.2222308","135.857","445.73","407.912","1338.29","04/05/2026 13:18:24","04/05/2026 13:18:29","5.011","","","1775423904613","1775423909624","Fix,NLP,33.7971446000,-117.2222308000,,,300.0,,1775423909624,,,4421371000000,,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","395.6","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"1407","3232","NLP","NETWORK","NLP_CRIME","33.7971446","-117.2222308","33.8002776","-117.2205698","380.684","1248.96","28.841","94.62","04/05/2026 13:18:29","04/05/2026 13:18:34","5.113","","","1775423909624","1775423914737","Fix,NLP,33.8002776000,-117.2205698000,405.5,,31.472,,1775423914737,,,4426484000000,1.0,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","16.9","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"1416","3254","NLP","NETWORK","NLP_CRIME","33.8002776","-117.2205698","33.800451","-117.2202969","31.743","104.14","5.501","18.05","04/05/2026 13:18:34","04/05/2026 13:18:40","5.788","","","1775423914737","1775423920525","Fix,NLP,33.8004510000,-117.2202969000,405.5,,26.382,,1775423920525,,,4432272000000,1.0,0,,,","33.80045138","-117.22031715","311","480","11268","11297570","-108","LTE","LTE","1000","242","1.9","33.80045138,-117.22031715,412,311,480,11268,11297570,-108,LTE,LTE,1000,242"
"1421","3265","NLP","NETWORK","NLP_CRIME","33.800451","-117.2202969","33.7971446","-117.2222308","408.782","1341.15","407.912","1338.29","04/05/2026 13:18:40","04/05/2026 13:18:47","7.108","","","1775423920525","1775423927633","Fix,NLP,33.7971446000,-117.2222308000,,,300.0,,1775423927633,,,4439380000000,,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","395.6","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"1427","3283","NLP","NETWORK","NLP_CRIME","33.7971446","-117.2222308","33.8005307","-117.2270082","580.205","1903.56","614.896","2017.38","04/05/2026 13:18:47","04/05/2026 13:18:52","5.009","","","1775423927633","1775423932642","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423932642,,,4444390000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"1433","3300","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.7980528","-117.2211283","609.186","1998.64","277.603","910.77","04/05/2026 13:18:52","04/05/2026 13:18:57","5.018","","","1775423932642","1775423937660","Fix,NLP,33.7980528000,-117.2211283000,,,300.0,,1775423937660,,,4449407000000,,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","265.4","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
"1439","3314","NLP","NETWORK","NLP_CRIME","33.7980528","-117.2211283","33.8005307","-117.2270082","609.186","1998.64","614.896","2017.38","04/05/2026 13:18:57","04/05/2026 13:19:02","5.014","","","1775423937660","1775423942674","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423942674,,,4454421000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"1445","3327","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.8076482","-117.2174532","1185.66","3889.96","842.506","2764.13","04/05/2026 13:19:02","04/05/2026 13:19:07","5.018","","","1775423942674","1775423947692","Fix,NLP,33.8076482000,-117.2174532000,,,400.0,,1775423947692,,,4459439000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","824.3","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1456","3357","NLP","NETWORK","NLP_CRIME","33.8076482","-117.2174532","33.8005307","-117.2270082","1185.66","3889.96","614.896","2017.38","04/05/2026 13:19:12","04/05/2026 13:19:17","5.009","","","1775423952703","1775423957712","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423957712,,,4469459000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"1472","3397","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.7971181","-117.2237007","487.234","1598.54","483.873","1587.51","04/05/2026 13:19:27","04/05/2026 13:19:32","5.025","","","1775423967734","1775423972759","Fix,NLP,33.7971181000,-117.2237007000,,,300.0,,1775423972759,,,4484506000000,,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","471.6","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"1489","3440","NLP","NETWORK","NLP_CRIME","33.7971181","-117.2237007","33.8002169","-117.2205236","452.674","1485.15","31.728","104.09","04/05/2026 13:19:42","04/05/2026 13:19:47","5.114","","","1775423982798","1775423987912","Fix,NLP,33.8002169000,-117.2205236000,405.4000244140625,,30.254,,1775423987912,,,4499659000000,1.0,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","19.3","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"1495","3453","NLP","NETWORK","NLP_CRIME","33.8002169","-117.2205236","33.8005182","-117.2202334","42.913","140.79","12.616","41.39","04/05/2026 13:19:47","04/05/2026 13:19:52","4.396","","","1775423987912","1775423992308","Fix,NLP,33.8005182000,-117.2202334000,405.5,,21.977,,1775423992308,,,4504055000000,1.0,0,,,","33.80047585","-117.22027869","311","480","11268","11297539","-102","LTE","LTE","5230","242","6.3","33.80047585,-117.22027869,399,311,480,11268,11297539,-102,LTE,LTE,5230,242"
